,srcid,iauname,sc_ra,sc_dec,sc_poserr,sc_det_ml,sc_ep_1_flux,sc_ep_1_flux_err,sc_ep_2_flux,sc_ep_2_flux_err,sc_ep_3_flux,sc_ep_3_flux_err,sc_ep_4_flux,sc_ep_4_flux_err,sc_ep_5_flux,sc_ep_5_flux_err,sc_ep_8_flux,sc_ep_8_flux_err,sc_ep_9_flux,sc_ep_9_flux_err,sc_ep_8_fmin,sc_ep_8_fmin_err,sc_ep_8_fmax,sc_ep_8_fmax_err,sc_hr1,sc_hr1_err,sc_hr2,sc_hr2_err,sc_hr3,sc_hr3_err,sc_hr4,sc_hr4_err,sc_extent,sc_ext_ml,sc_chi2prob,sc_var_flag,sc_sum_flag,mjd_first,mjd_last,sc_fvar,sc_fvarerr,n_detections,confused,webpage_url
254564,200617000000000.0,3XMM J114503.8+193714,176.2658969,19.6208242,1.29968,18.1227,9.19e-17,3.2e-16,5.44e-15,1.08e-15,7.77e-16,7.34e-16,1.6e-15,1.45e-15,8.040000000000001e-15,8.91e-15,1.83e-14,9.23e-15,9.48e-15,2.2e-15,1.83e-14,9.23e-15,1.83e-14,9.23e-15,0.970088,0.08997139999999999,-0.6563899999999999,0.181555,-0.0542404,0.402505,-0.13810899999999998,0.48480200000000007,0.0,0.0,0.154242933,f,3,52055.88108,52056.2049,0.420013517,0.33370018,1,f,http://xmm-catalog.irap.omp.eu/source/200617401010042/
254565,200617000000000.0,3XMM J114503.8+195825,176.2660794,19.9736495,0.55328,350.626,2.52e-15,5.980000000000001e-16,8.95e-15,1.0699999999999998e-15,3.78e-15,8.919999999999999e-16,4.65e-14,4.13e-15,2.44e-13,2.7e-14,3.11e-13,2.74e-14,4.31e-14,2.91e-15,2.84e-13,2.87e-14,6e-13,9.39e-14,0.57607,0.0881844,-0.440694,0.09785830000000001,0.6138060000000001,0.07313430000000001,0.245892,0.0605145,0.0,0.0,0.150258377,f,0,52055.88108,54978.32649,0.281820118,0.188102692,2,f,http://xmm-catalog.irap.omp.eu/source/200617401010013/
254573,200617000000000.0,3XMM J114505.0+193623,176.27086830000002,19.60659999,0.24371500000000001,47044.7,5.17e-13,6.33e-15,6.31e-13,7.040000000000001e-15,5.23e-13,6.829999999999999e-15,4.96e-13,1.17e-14,6.64e-13,3.86e-14,2.8499999999999998e-12,4.21e-14,1.92e-12,1.58e-14,2.5699999999999998e-12,4.74e-14,3.9e-12,9.19e-14,0.113532,0.00802999,-0.130838,0.00814871,-0.504868,0.00974841,-0.517776,0.0224598,0.0,0.0,0.069645792,f,1,52055.88108,55160.37025,0.085976303,0.031889848,2,f,http://xmm-catalog.irap.omp.eu/source/200617401010001/
254658,203019000000000.0,3XMM J114523.8+201930,176.3492334,20.32510588,1.13086,105.31,2.77e-15,6.809999999999999e-16,8.75e-15,1.1699999999999999e-15,1.97e-15,7.42e-16,6.3e-15,2.23e-15,4.870000000000001e-15,9.94e-15,2.57e-14,1.03e-14,1.88e-14,2.31e-15,2.57e-14,1.03e-14,2.57e-14,1.03e-14,0.46728800000000004,0.10697000000000001,-0.6876220000000001,0.10595,0.0549637,0.25852800000000004,-0.605581,0.492491,0.0,0.0,,,0,53882.72019,53883.043529999995,,,1,f,http://xmm-catalog.irap.omp.eu/source/203019006010019/
254857,203019000000000.0,3XMM J114559.2+202650,176.49702280000002,20.44747919,0.9937819999999999,81.2194,9.32e-16,3.1699999999999997e-16,4.4e-15,6.46e-16,2.16e-15,5.23e-16,4.62e-16,4.879999999999999e-16,3.65e-15,3.44e-15,1.26e-14,3.71e-15,1.02e-14,1.27e-15,1.26e-14,3.71e-15,1.26e-14,3.71e-15,0.620066,0.112826,-0.38818400000000003,0.11403699999999999,-0.855499,0.10740699999999999,0.025777099999999997,0.341327,0.0,0.0,,,0,53882.72019,53883.043529999995,,,1,f,http://xmm-catalog.irap.omp.eu/source/203019006010017/
254933,203019000000000.0,3XMM J114612.1+202329,176.55076530000002,20.3916549,0.216856,34913.1,9.54e-14,2.18e-15,1.6200000000000002e-13,2.98e-15,1.8199999999999998e-13,3.3299999999999997e-15,2.29e-13,6.41e-15,3.73e-13,1.72e-14,1.04e-12,1.9e-14,6.05e-13,7.13e-15,1.04e-12,1.9e-14,1.04e-12,1.9e-14,0.214747,0.013939700000000003,-0.00234401,0.012842300000000001,-0.39236,0.0141489,-0.431613,0.0218995,0.0,0.0,0.157811105,f,1,53882.72019,53883.043529999995,0.122029662,0.06417141900000001,1,f,http://xmm-catalog.irap.omp.eu/source/203019006010001/
256989,206554000000000.0,3XMM J115339.9+432737,178.41629790000002,43.46040091,4.04016,32.1013,6.1700000000000005e-15,1.99e-15,1.02e-14,2.1899999999999997e-15,7.170000000000001e-15,2.51e-15,6.39e-15,4.21e-15,2.26e-14,2.34e-14,6.09e-14,2.44e-14,3.08e-14,5.27e-15,6.09e-14,2.44e-14,6.09e-14,2.44e-14,0.21597800000000003,0.16831400000000002,-0.184033,0.20033499999999999,-0.290377,0.263362,-0.373028,0.416811,12.7994,12.4829,,,0,55551.03626,55551.22822999999,,,1,f,http://xmm-catalog.irap.omp.eu/source/206553807010021/
258193,206013000000000.0,3XMM J115807.4+263121,179.5312235,26.52266901,0.798995,201.579,6.99e-16,5.92e-16,2.23e-15,8.99e-16,2.41e-15,9.039999999999999e-16,4.36e-14,5.01e-15,2.71e-13,3.83e-14,3.2e-13,3.87e-14,3e-14,3.2299999999999996e-15,3.2e-13,3.87e-14,3.2e-13,3.87e-14,0.48345299999999997,0.31055900000000003,0.111132,0.267235,0.7334510000000001,0.0881155,0.188165,0.0854207,0.0,0.0,,,1,55185.82012999999,55186.28486,,,1,f,http://xmm-catalog.irap.omp.eu/source/206012602010027/
260146,205551000000000.0,3XMM J120222.7+295142,180.5948017,29.86179529,1.99698,18.3517,2.6600000000000002e-15,1.9100000000000003e-15,8.009999999999999e-15,3.35e-15,1.25e-14,4.84e-15,1.78e-14,1.12e-14,1.24e-13,1.05e-13,1.65e-13,1.05e-13,3.89e-14,1.02e-14,1.65e-13,1.05e-13,1.65e-13,1.05e-13,0.438921,0.33516799999999997,0.0586124,0.284378,-0.356682,0.323775,0.348634,0.462345,0.0,0.0,,,0,55369.36162999999,55369.74552999999,,,1,f,http://xmm-catalog.irap.omp.eu/source/205550603010038/
260827,201123000000000.0,3XMM J120355.9+202550,180.9831863,20.43061063,1.5140200000000001,11.5249,3.0399999999999997e-15,1.5e-15,5.81e-15,1.97e-15,1.27e-15,9.78e-16,1.13e-15,2.18e-15,1.05e-14,2.17e-14,3.32e-14,2.26e-14,1.09e-14,3.26e-15,3.26e-14,2.79e-14,3.43e-14,3.86e-14,0.376761,0.21944899999999998,-0.22899099999999997,0.186366,-0.768004,0.196515,0.553507,0.32366,0.0,0.0,,,0,52641.97918,52799.99718,,,2,f,http://xmm-catalog.irap.omp.eu/source/201122706010025/
260940,201123000000000.0,3XMM J120411.2+202436,181.04702980000002,20.41001228,0.906943,61.2115,9.22e-16,8.24e-16,2.16e-15,1.05e-15,2.47e-15,1.1e-15,5.15e-14,6.2700000000000005e-15,1.91e-13,3.78e-14,2.5499999999999997e-13,3.84e-14,4.01e-14,4.3e-15,2.34e-13,5.8e-14,2.94e-13,7.34e-14,0.608126,0.122723,-0.407393,0.17188499999999998,0.740472,0.0928361,-0.0482246,0.10953199999999999,0.0,0.0,,,0,52641.97918,52820.16245,,,3,f,http://xmm-catalog.irap.omp.eu/source/201122706010010/
262583,201514000000000.0,3XMM J120805.5+251414,182.02309169999998,25.23727694,0.39869299999999996,2152.34,1.41e-14,1.23e-15,5.52e-14,2.37e-15,2.82e-14,1.94e-15,1.3e-14,2.46e-15,6.98e-15,4.65e-15,1.18e-13,6.24e-15,1.3200000000000002e-13,4.7e-15,1.18e-13,6.24e-15,1.18e-13,6.24e-15,0.5842149999999999,0.0321769,-0.380506,0.034295599999999996,-0.702241,0.0474056,-0.777468,0.11501099999999999,0.0,0.0,0.45341181799999997,f,1,52785.664489999996,52785.81537,0.02712219,0.8560060859999999,1,f,http://xmm-catalog.irap.omp.eu/source/201514002010001/
262859,201500000000000.0,3XMM J120900.8+422828,182.25346169999997,42.47471451,1.23126,40.0754,1.24e-15,5.91e-16,2.85e-15,8.81e-16,3.3700000000000003e-15,9.67e-16,5.14e-15,1.9600000000000003e-15,1.37e-14,1.1e-14,3.19e-14,1.15e-14,1.33e-14,2.2399999999999997e-15,3.19e-14,1.15e-14,3.19e-14,1.15e-14,0.291169,0.253252,0.02712,0.208143,-0.10649600000000001,0.18229,-0.378407,0.30411,0.0,0.0,,,0,52965.80433,52965.923839999996,,,1,f,http://xmm-catalog.irap.omp.eu/source/201500106010029/
263106,201500000000000.0,3XMM J120937.3+421908,182.4055372,42.31898308,2.22502,11.3931,5.690000000000001e-16,6.110000000000001e-16,2.8300000000000002e-15,1e-15,5.16e-16,6.1600000000000005e-16,3.1099999999999998e-16,8.689999999999999e-16,8.18e-15,2.11e-14,1.43e-14,2.12e-14,5.18e-15,1.88e-15,1.43e-14,2.12e-14,1.43e-14,2.12e-14,0.7963279999999999,0.211432,-0.578782,0.26827199999999995,-0.14763900000000002,0.44473500000000005,0.169924,0.707074,0.0,0.0,,,0,52965.80433,52965.923839999996,,,1,f,http://xmm-catalog.irap.omp.eu/source/201500106010075/
263533,201123000000000.0,3XMM J121016.9+391814,182.57072240000002,39.30402995,0.190618,1954.69,2.26e-15,1.73e-16,7.14e-15,2.9e-16,7.729999999999999e-15,3.05e-16,9.66e-15,5.89e-16,1.59e-14,2.65e-15,5.38e-14,2.85e-15,2.83e-14,6.89e-16,1.93e-14,2.38e-14,3.3299999999999994e-13,1.3699999999999997e-13,0.328436,0.0257216,0.034768900000000005,0.0233175,-0.42221899999999996,0.0257036,-0.394038,0.053823800000000005,8.67298,10.3431,0.009464528,f,3,51899.70427,57378.92502,0.33833879200000005,0.10194417800000001,25,f,http://xmm-catalog.irap.omp.eu/source/201123101010005/
263933,201128000000000.0,3XMM J121049.5+392822,182.7066394,39.47282247,0.12313299999999999,29097.1,2.57e-14,6.2e-16,5.1e-14,8.449999999999999e-16,5.32e-14,9.01e-16,7.29e-14,1.83e-15,1.31e-13,6.06e-15,3.4399999999999995e-13,6.58e-15,1.8600000000000002e-13,1.99e-15,1.06e-13,1.92e-14,4.6e-13,9.76e-15,0.284946,0.011782299999999999,-0.013291800000000001,0.0107301,-0.368251,0.0120955,-0.363773,0.0201389,0.0,0.0,0.16820339899999998,f,3,51900.1553,56271.79234,0.240669012,0.14855174699999998,10,f,http://xmm-catalog.irap.omp.eu/source/201128305010003/
264863,203017000000000.0,3XMM J121231.0+291006,183.12956409999998,29.1685442,0.782675,434.205,5.83e-16,3.43e-16,1.45e-14,1.37e-15,1.18e-14,1.32e-15,5.91e-15,1.78e-15,2.1e-15,3.56e-15,4.14e-14,5.38e-15,4.03e-14,2.89e-15,4.14e-14,5.38e-15,4.14e-14,5.38e-15,0.940263,0.0369069,-0.163348,0.06972110000000001,-0.7099340000000001,0.07896900000000001,-0.737404,0.21974200000000002,0.0,0.0,0.044036381,f,0,53906.9359,53907.064020000005,0.286023796,0.119048968,1,f,http://xmm-catalog.irap.omp.eu/source/203016517010004/
265438,207451000000000.0,3XMM J121352.5+141314,183.469156,14.22069507,2.91473,54.8042,8.94e-16,3.21e-16,5.190000000000001e-16,3.13e-16,9.71e-16,4.41e-16,2.63e-15,1.05e-15,0.0,6.570000000000001e-15,1.21e-14,6.75e-15,1.1e-15,6.950000000000001e-16,1.21e-14,6.75e-15,1.21e-14,6.75e-15,0.00376139,0.115476,-0.605969,0.158599,0.0824528,0.27305300000000005,-1.0,0.74329,7.6405,17.8434,0.34716734299999996,f,4,56824.018229999994,56825.183529999995,0.22865268600000002,0.38455835,1,f,http://xmm-catalog.irap.omp.eu/source/207451102010078/
267318,200960000000000.0,3XMM J121826.5+294846,184.6104741,29.812902,0.0700448,5400000.0,4.81e-12,5.3e-15,4.66e-12,5.0899999999999995e-15,4.1900000000000005e-12,4.52e-15,6.129999999999999e-12,9.19e-15,9.390000000000001e-12,2.53e-14,3.09e-11,2.85e-14,1.51e-11,1.02e-14,1.4699999999999998e-11,6e-14,7.01e-11,1.3200000000000002e-13,0.0595774,0.000694196,0.0365724,0.0006694960000000001,-0.358009,0.0007220489999999999,-0.556968,0.00101572,0.0,0.0,0.0,t,3,51684.55394,57209.23845,0.20093317300000002,0.006115120999999999,9,f,http://xmm-catalog.irap.omp.eu/source/200960201010001/
268265,207825000000000.0,3XMM J122016.2+333937,185.06787749999998,33.66050377,1.57325,10.1045,5.03e-16,6.24e-16,5.179999999999999e-16,4.57e-16,2.57e-16,4.6e-16,5.87e-16,1.27e-15,2.14e-14,1.07e-14,2.5e-14,1.08e-14,3.79e-15,1.5099999999999999e-15,2.5e-14,1.08e-14,2.5e-14,1.08e-14,0.26105500000000004,0.500447,-0.759731,0.325953,0.7279770000000001,0.762534,0.433609,0.362211,0.0,0.0,,,0,57710.10852,57710.16688,,,1,f,http://xmm-catalog.irap.omp.eu/source/207825302010044/
272426,207227000000000.0,3XMM J122814.1+073628,187.0590891,7.608008975,1.49705,24.0021,9.44e-16,3e-16,8e-16,3.1e-16,7.26e-16,3.34e-16,1.31e-16,4.1399999999999997e-16,9.829999999999999e-15,6.2799999999999995e-15,1.26e-14,6.32e-15,2.35e-15,7.17e-16,1.26e-14,6.32e-15,1.26e-14,6.32e-15,0.0601937,0.197948,-0.27975900000000004,0.223832,-0.9463530000000001,0.24904600000000002,0.998503,0.163931,0.0,0.0,,,0,56656.963579999996,56657.77422000001,,,1,f,http://xmm-catalog.irap.omp.eu/source/207226702010075/
277795,202044000000000.0,3XMM J123519.9+393110,188.8329757,39.51967182,0.7503770000000001,208.372,4.75e-16,2.2000000000000002e-16,2.98e-15,4.61e-16,4.75e-15,6.2199999999999995e-16,6.33e-15,1.31e-15,5.720000000000001e-15,4.56e-15,2.1e-14,4.9e-15,1.43e-14,1.28e-15,2.1e-14,4.9e-15,2.1e-14,4.9e-15,0.716384,0.114507,0.159863,0.09669349999999999,-0.313781,0.103566,-0.530938,0.222061,0.0,0.0,,,0,53149.18417,53149.63596,,,1,f,http://xmm-catalog.irap.omp.eu/source/202044001010016/
278142,206517000000000.0,3XMM J123542.3-001252,188.92661719999998,-0.21469786100000002,1.54787,78.7819,1.8600000000000002e-15,8.060000000000001e-16,1.08e-14,1.7100000000000002e-15,2.6100000000000002e-15,9.900000000000001e-16,2.13e-15,1.78e-15,4.13e-15,7.94e-15,2.12e-14,8.45e-15,2.11e-14,3.13e-15,2.12e-14,8.45e-15,2.12e-14,8.45e-15,0.692103,0.11801800000000001,-0.667293,0.111525,-0.537687,0.298333,0.133183,0.56871,0.0,0.0,,,0,55378.99409,55379.09635,,,1,f,http://xmm-catalog.irap.omp.eu/source/206517403010003/
280634,202022000000000.0,3XMM J124140.5+332455,190.41891669999998,33.41549103,1.17906,82.7043,1.5900000000000002e-16,1.21e-16,2.1399999999999997e-15,3.04e-16,2.54e-15,3.83e-16,2e-15,7.059999999999999e-16,5.68e-16,2.56e-15,7.34e-15,2.74e-15,9.04e-15,8.5e-16,6.97e-15,2.75e-15,4.02e-14,2.58e-14,0.803007,0.088315,0.029402099999999997,0.09730369999999999,-0.46011499999999994,0.117605,0.551655,0.214943,7.43335,4.52966,,,0,53541.95528,53544.26244,,,2,f,http://xmm-catalog.irap.omp.eu/source/202021802010075/
286975,204066000000000.0,3XMM J125359.1+262638,193.49638380000002,26.44415275,1.04456,132.6,4.18e-15,9.35e-16,8.06e-15,1.23e-15,4.05e-15,1.05e-15,1.6199999999999999e-15,1.68e-15,5.5200000000000006e-15,8.92e-15,2.96e-14,9.5e-15,2.09e-14,2.6600000000000002e-15,2.96e-14,9.5e-15,2.96e-14,9.5e-15,0.210371,0.11973099999999999,-0.361661,0.123115,-0.728672,0.187728,-0.127805,0.528583,0.0,0.0,,,0,53887.71384,53887.87285,,,1,f,http://xmm-catalog.irap.omp.eu/source/204066103010010/
288345,204032000000000.0,3XMM J125651.1+265355,194.2132284,26.89888778,0.612686,178.547,2.43e-15,2.9700000000000004e-16,4.3700000000000004e-15,3.71e-16,2.55e-15,3.5e-16,6.59e-16,4.85e-16,1.45e-14,5.04e-15,2.5e-14,5.11e-15,1.02e-14,7.79e-16,1.84e-14,6.35e-15,3.72e-14,8.609999999999999e-15,0.28039400000000003,0.0673715,-0.319821,0.07009320000000001,-0.75703,0.10773599999999998,0.777109,0.133536,0.0,0.0,0.7938297990000001,f,0,53903.04332999999,53907.84505,,,2,f,http://xmm-catalog.irap.omp.eu/source/204031503010025/
288694,201247000000000.0,3XMM J125710.7+272417,194.29476200000002,27.40487459,0.12723099999999998,6127.53,2.19e-14,4.809999999999999e-16,2.38e-14,5.28e-16,2.87e-14,6.28e-16,5e-14,1.41e-15,1.0699999999999999e-13,5.55e-15,2.6899999999999996e-13,5.87e-15,1.04e-13,1.3800000000000001e-15,1.67e-13,5.73e-14,9.6e-13,4.8e-14,-0.0100107,0.0104578,-0.10700699999999999,0.0112289,-0.359747,0.013386000000000002,-0.303017,0.0234217,0.0,0.0,5e-43,t,1,51716.46648,56082.53544,0.634183884,0.038359608999999996,14,f,http://xmm-catalog.irap.omp.eu/source/201247101010002/
288963,201247000000000.0,3XMM J125725.2+272416,194.3551857,27.40460575,0.30899099999999996,196.68400000000003,1.9300000000000002e-15,1.67e-16,5.8e-15,2.7e-16,1.92e-15,2.1099999999999998e-16,1.75e-15,3.68e-16,5.45e-15,1.6199999999999999e-15,2.33e-14,1.94e-15,1.36e-14,5.669999999999999e-16,1.87e-14,1.42e-14,3.49e-14,1.9e-14,0.486917,0.034062,-0.512495,0.0379006,-0.55392,0.0603789,0.0694747,0.09237619999999999,0.0,0.0,0.258078665,f,0,51716.46648,56082.53544,0.307458222,0.309283286,12,f,http://xmm-catalog.irap.omp.eu/source/201247101010035/
289141,204032000000000.0,3XMM J125736.5+270152,194.4023378,27.0312939,0.385868,345.005,2.09e-15,2.1299999999999999e-16,3.78e-15,2.74e-16,3.88e-15,3.12e-16,4.01e-15,5.769999999999999e-16,5.2899999999999996e-15,2.1899999999999997e-15,2.07e-14,2.41e-15,1.29e-14,6.56e-16,1.83e-14,2.98e-15,2.54e-14,4.11e-15,0.285826,0.056973300000000004,-0.0399007,0.0530342,-0.44421099999999997,0.0625289,-0.343048,0.120024,0.0,0.0,0.055103552,f,0,53903.04332999999,53907.84505,0.289666414,0.12534222,2,f,http://xmm-catalog.irap.omp.eu/source/204031503010013/
289421,206523000000000.0,3XMM J125754.3+272921,194.4765419,27.48926645,3.5415099999999997,16.9287,2.79e-16,1.83e-15,3.6900000000000004e-18,9.650000000000001e-16,1.72e-16,1.6199999999999999e-15,9.53e-15,1.05e-14,3.5e-15,3.6e-14,1.28e-14,3.77e-14,7.48e-16,3.8200000000000005e-15,1.28e-14,3.77e-14,1.28e-14,3.77e-14,-0.9664370000000001,0.967634,0.9822069999999999,0.516936,0.427422,0.41516899999999995,0.46331999999999995,0.31616,0.0,0.0,,,2,55383.523960000006,55383.57498,,,1,f,http://xmm-catalog.irap.omp.eu/source/206523106010017/
289588,201247000000000.0,3XMM J125805.4+281436,194.5226038,28.24361019,0.6475529999999999,385.892,7.3e-15,8.470000000000001e-16,2.81e-14,1.46e-15,1.4e-14,1.22e-15,3.35e-15,1.4e-15,8.06e-15,7.25e-15,6.19e-14,7.91e-15,5.45e-14,2.74e-15,5.01e-14,9.27e-15,1.21e-13,5.11e-14,0.58819,0.0391648,-0.379013,0.0417828,-0.835318,0.0549756,-0.037438400000000004,0.24507199999999998,7.178839999999999,63.0352,0.5271945,f,3,51719.06222,51888.80065,,,3,f,http://xmm-catalog.irap.omp.eu/source/201247111010009/
289655,200944000000000.0,3XMM J125810.2+242056,194.5425413,24.34907574,2.31069,9.9378,3.3199999999999997e-16,1.23e-15,1.9300000000000002e-15,2.64e-15,5.1899999999999995e-15,2.7600000000000003e-15,8.95e-15,5.55e-15,5.59e-15,2.09e-14,3.46e-14,2.4e-14,2.07e-14,6.5400000000000006e-15,3.46e-14,2.4e-14,3.46e-14,2.4e-14,0.68185,0.43673900000000004,0.054835,0.41038500000000006,-0.0452876,0.350292,-0.524364,0.345141,0.0,0.0,,,0,52620.86065,52620.92963,,,1,f,http://xmm-catalog.irap.omp.eu/source/200943832010015/
289785,201247000000000.0,3XMM J125818.6+271839,194.5777542,27.3110797,0.867974,51.6344,1.3300000000000001e-15,2.3799999999999997e-16,1.7300000000000001e-15,2.55e-16,1.31e-15,2.73e-16,1.37e-15,5.82e-16,4.45e-15,3e-15,1.38e-14,3.2200000000000003e-15,6.490000000000001e-15,6.759999999999999e-16,1.05e-14,4.63e-15,2.31e-14,7.990000000000001e-15,0.39766,0.08379589999999999,-0.322762,0.0884201,-0.497334,0.141018,0.427752,0.177918,0.0,0.0,,,0,51722.548989999996,53901.602889999995,,,3,f,http://xmm-catalog.irap.omp.eu/source/201247103010027/
289826,201247000000000.0,3XMM J125821.8+275800,194.5909334,27.96689902,0.813264,47.4537,1.48e-15,4.92e-16,7.28e-15,9.18e-16,1.3800000000000001e-15,5.860000000000001e-16,1.6899999999999999e-15,1.41e-15,1.21e-14,7.65e-15,2.68e-14,7.96e-15,1.51e-14,1.9600000000000003e-15,2.61e-14,1.29e-14,2.73e-14,1.01e-14,0.6458020000000001,0.0910008,-0.598917,0.0990333,-0.407303,0.22106599999999998,0.167684,0.287233,0.0,0.0,0.018558187,f,3,51707.459969999996,51888.38663,0.44075155299999996,0.162139386,2,f,http://xmm-catalog.irap.omp.eu/source/201247106010016/
289971,201247000000000.0,3XMM J125835.2+271552,194.6468851,27.26445044,1.36715,23.2784,1.3e-15,3.9e-16,2.3399999999999998e-15,4.67e-16,6.480000000000001e-16,3.64e-16,2e-15,1.05e-15,1.41e-15,3.5299999999999998e-15,9.140000000000001e-15,3.9299999999999996e-15,6.75e-15,1.14e-15,6.3700000000000006e-15,4.4e-15,2.03e-14,8.8e-15,0.328712,0.137705,-0.253898,0.13705799999999999,-0.17798,0.21416300000000002,-0.446342,0.390201,0.0,0.0,,,0,51722.548989999996,53897.81855,,,2,f,http://xmm-catalog.irap.omp.eu/source/201247103010020/
290258,201247000000000.0,3XMM J125905.1+273838,194.7714532,27.64394071,1.58426,17.0662,2.42e-15,7.19e-16,3.67e-15,9.210000000000002e-16,7.37e-16,6.35e-16,2.7800000000000002e-15,1.78e-15,5.669999999999999e-16,5e-15,1.07e-14,5.61e-15,8.92e-15,2.07e-15,1.07e-14,5.61e-15,1.07e-14,5.61e-15,0.257983,0.173051,-0.43940500000000005,0.201916,-0.383286,0.332649,-0.697346,0.714333,0.0,0.0,0.06891679,f,0,51693.14559,51693.43736,1.017582536,0.484606087,1,f,http://xmm-catalog.irap.omp.eu/source/201247105010037/
291248,202040000000000.0,3XMM J130048.5+280929,195.2024872,28.15808824,3.35775,9.19353,2.47e-16,3.76e-16,3.6200000000000004e-15,8.56e-16,1.05e-15,1.02e-15,0.0,1.6399999999999998e-15,0.0,1.69e-14,4.92e-15,1.7e-14,1.45e-14,2.6e-15,4.92e-15,1.7e-14,4.92e-15,1.7e-14,0.864591,0.193997,-0.648997,0.287941,-1.0,1.0422799999999999,,,0.0,0.0,,,0,53162.8239,53163.88752,,,1,f,http://xmm-catalog.irap.omp.eu/source/202040401010117/
291483,201247000000000.0,3XMM J130125.8+275307,195.35771259999999,27.88555287,1.33255,295.039,1.38e-14,1.59e-15,4.02e-14,2.32e-15,2.58e-14,2.4e-15,1.36e-14,4.23e-15,2.13e-14,2.02e-14,1.3e-13,2.14e-14,1.0300000000000002e-13,5.37e-15,1.3e-13,2.36e-14,1.31e-13,5.05e-14,0.513389,0.0470504,-0.260875,0.0484969,-0.669205,0.08002619999999999,-0.369764,0.274204,15.128,105.48,0.019780314,f,3,51707.0426,51889.1669,0.55812186,0.17485906199999998,2,f,http://xmm-catalog.irap.omp.eu/source/201247109010017/
291743,201247000000000.0,3XMM J130208.2+273856,195.5342309,27.64892379,1.5863,38.338,8.279999999999999e-16,3.79e-16,3.57e-15,6.519999999999999e-16,1.55e-16,2.64e-16,6.530000000000001e-16,8.95e-16,1.58e-15,4.49e-15,8.98e-15,4.79e-15,6.4e-15,1.24e-15,8.98e-15,4.79e-15,8.98e-15,4.79e-15,0.669193,0.12645399999999998,-0.9293530000000001,0.098885,-0.21882100000000002,0.503003,-0.609913,0.702746,0.0,0.0,,,0,51888.89198,51889.1669,,,1,f,http://xmm-catalog.irap.omp.eu/source/201247108010027/
291828,201247000000000.0,3XMM J130221.4+281521,195.5892694,28.25598033,1.57055,11.5764,1.65e-16,2.83e-16,1.3e-15,5.740000000000001e-16,2.0300000000000002e-15,7.95e-16,1.25e-15,1.28e-15,1.21e-15,6.32e-15,9.79e-15,6.99e-15,7.33e-15,1.72e-15,9.79e-15,6.99e-15,9.79e-15,6.99e-15,0.49926400000000004,0.297686,0.100337,0.252562,-0.372773,0.289599,-0.42173900000000003,0.608294,0.0,0.0,,,0,52430.79885,52431.06503,,,1,f,http://xmm-catalog.irap.omp.eu/source/201247124010058/
294154,203122000000000.0,3XMM J130821.0+113054,197.0875159,11.51522464,1.8109400000000002,7.4091,4.1500000000000004e-16,5.91e-16,2.0300000000000002e-15,8.88e-16,2.51e-15,1.03e-15,7.059999999999999e-16,1.31e-15,3.11e-15,1.17e-14,1.18e-14,1.2e-14,8.34e-15,2.23e-15,1.18e-14,1.2e-14,1.18e-14,1.2e-14,0.709845,0.390469,0.0781206,0.276826,-0.540883,0.304677,0.18642,1.23967,0.0,0.0,,,1,53913.302429999996,53913.470689999995,,,1,f,http://xmm-catalog.irap.omp.eu/source/203121921010072/
294680,202059000000000.0,3XMM J130916.0+292201,197.3167979,29.36716096,0.8886379999999999,186.138,1.46e-15,3.21e-16,5.06e-15,5.25e-16,1.7300000000000001e-15,4.0499999999999997e-16,6.24e-16,5.71e-16,2.67e-15,4.61e-15,1.23e-14,4.7700000000000006e-15,1.07e-14,1.0699999999999998e-15,1.23e-14,4.7700000000000006e-15,1.23e-14,4.7700000000000006e-15,0.559623,0.0837029,-0.550204,0.0891567,-0.727997,0.18876600000000002,0.880282,0.246529,0.0,0.0,0.841116965,f,0,53382.40788,53383.18265,,,1,f,http://xmm-catalog.irap.omp.eu/source/202059101010036/
299483,200936000000000.0,3XMM J132035.3+340821,200.1471647,34.13938253,0.330396,2539.21,2.91e-15,5.45e-16,1.95e-14,1.18e-15,3.08e-14,1.5099999999999999e-15,3.97e-14,2.95e-15,4.9e-14,7.3e-15,1.4300000000000002e-13,8.17e-15,9.13e-14,3.0899999999999997e-15,1.4300000000000002e-13,8.17e-15,1.4300000000000002e-13,8.17e-15,0.734704,0.044180199999999996,0.184354,0.0369807,-0.386004,0.0376287,-0.535906,0.059405200000000005,0.0,0.0,0.173155621,f,0,51918.4827,51918.6661,0.12582659699999998,0.08202554299999999,1,f,http://xmm-catalog.irap.omp.eu/source/200936404010004/
303712,205025000000000.0,3XMM J132717.1+320149,201.8212507,32.03040716,1.93894,8.681289999999999,4.3700000000000004e-15,2.05e-15,1.72e-15,1.55e-15,4.32e-16,7.9800000000000005e-16,8.73e-15,4.89e-15,1.08e-14,3.38e-14,2.61e-14,3.43e-14,6.5400000000000006e-15,3.3200000000000003e-15,2.61e-14,3.43e-14,2.61e-14,3.43e-14,-0.430036,0.41340200000000005,-0.547849,0.7187,0.760219,0.407121,-0.592867,1.0277399999999999,0.0,0.0,,,0,54439.954979999995,54440.355610000006,,,1,f,http://xmm-catalog.irap.omp.eu/source/205025103010089/
